GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O43719	HTATSF1	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:35597237		9606	UniProt		P
UniProtKB	O60264	SMARCA5	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:23911928		9606	UniProt		P
UniProtKB	O60341	KDM1A	acts_upstream_of_or_within	GO:0140861	DNA repair-dependent chromatin remodeling	ECO:0000314	IDA	PMID:24217620		9606	MGI		P
UniProtKB	O60671	RAD1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:21659603		9606	UniProt		P
UniProtKB	O60673	REV3L	involved_in	GO:0019985	translesion synthesis	ECO:0000314	IDA	PMID:24449906		9606	UniProt		P
UniProtKB	O60673	REV3L	involved_in	GO:0042276	error-prone translesion synthesis	ECO:0000314	IDA	PMID:24449906		9606	ComplexPortal		P
UniProtKB	O60729	CDC14B	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:18662541		9606	UniProt		P
UniProtKB	O60870	KIN	involved_in	GO:0006974	DNA damage response	ECO:0000270	IEP	PMID:12853634		9606	UniProt		P
UniProtKB	O60921	HUS1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:21659603		9606	UniProt		P
UniProtKB	O60934	NBN	acts_upstream_of_or_within	GO:0000077	DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:12529385		9606	MGI		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:22464731		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:23115235		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:27814491		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:27889449		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:28867292		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:30787182		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:30952868		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:30952868		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:38961290		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0000729	DNA double-strand break processing	ECO:0000314	IDA	PMID:16622404		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:9590181		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:11438675		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0031848	protection from non-homologous end joining at telomere	ECO:0000314	IDA	PMID:28216226		9606	UniProt	occurs_in(GO:0000781)	P
UniProtKB	O60934	NBN	involved_in	GO:0031848	protection from non-homologous end joining at telomere	ECO:0000314	IDA	PMID:28216226		9606	UniProt	part_of(GO:0043247)	P
UniProtKB	O60934	NBN	involved_in	GO:0043247	telomere maintenance in response to DNA damage	ECO:0000314	IDA	PMID:28216226		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0043247	telomere maintenance in response to DNA damage	ECO:0000314	IDA	PMID:28216226		9606	UniProt		P
UniProtKB	O60934	NBN	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:28216226		9606	UniProt	occurs_in(GO:0000781)	P
UniProtKB	O60934	NBN	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:28216226		9606	UniProt	part_of(GO:0043247)	P
UniProtKB	O75367	MACROH2A1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:21211722		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0006284	base-excision repair	ECO:0000314	IDA	PMID:19188258		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:22135286		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:25642963		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:25643323		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0042276	error-prone translesion synthesis	ECO:0000314	IDA	PMID:30655289		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:25643323		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:25775267		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:27311885		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:27591252		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:31562312		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:32234782		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:34179826		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:36455556		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:37440612		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:37440612		9606	UniProt		P
UniProtKB	O75417	POLQ	involved_in	GO:0097681	double-strand break repair via alternative nonhomologous end joining	ECO:0000314	IDA	PMID:37674080		9606	UniProt		P
UniProtKB	O75663	TIPRL	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:17384681		9606	UniProt		P
UniProtKB	O75771	RAD51D	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:23149936		9606	UniProt		P
UniProtKB	O75792	RNASEH2A	acts_upstream_of_or_within	GO:0006298	mismatch repair	ECO:0000314	IDA	PMID:23603115		9606	MGI		P
UniProtKB	O75909	CCNK	acts_upstream_of_or_within	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:22012619		9606	MGI		P
UniProtKB	O75925	PIAS1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:36050397		9606	UniProt		P
UniProtKB	O75943	RAD17	involved_in	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:15538388		9606	UniProt		P
UniProtKB	O75943	RAD17	involved_in	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:15538388		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:18001824		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:18001825		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:22980979		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:20550933		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:21911360		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:22266820		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:22373579		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:22980979		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0140861	DNA repair-dependent chromatin remodeling	ECO:0000314	IDA	PMID:18001824		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0140861	DNA repair-dependent chromatin remodeling	ECO:0000314	IDA	PMID:18001825		9606	UniProt		P
UniProtKB	O76064	RNF8	involved_in	GO:0140861	DNA repair-dependent chromatin remodeling	ECO:0000314	IDA	PMID:22980979		9606	UniProt		P
UniProtKB	O94762	RECQL5	involved_in	GO:0006281	DNA repair	ECO:0000315	IMP	PMID:22973052		9606	UniProt		P
UniProtKB	O94874	UFL1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:30886146		9606	UniProt		P
UniProtKB	O94874	UFL1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:30886146		9606	UniProt		P
UniProtKB	O94874	UFL1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:30783677		9606	UniProt		P
UniProtKB	O94874	UFL1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:30783677		9606	UniProt		P
UniProtKB	O94874	UFL1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:32807901		9606	UniProt		P
UniProtKB	O94874	UFL1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:32807901		9606	UniProt		P
UniProtKB	O94892	ZNF432	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:37823600		9606	UniProt		P
UniProtKB	O94916	NFAT5	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:34049076		9606	UniProt		P
UniProtKB	O95071	UBR5	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:12011095		9606	HGNC-UCL		P
UniProtKB	O95071	UBR5	involved_in	GO:0140861	DNA repair-dependent chromatin remodeling	ECO:0000315	IMP	PMID:22884692		9606	UniProt		P
UniProtKB	O95551	TDP2	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:19794497		9606	UniProt		P
UniProtKB	O95551	TDP2	involved_in	GO:0006302	double-strand break repair	ECO:0000315	IMP	PMID:21030584		9606	UniProt		P
UniProtKB	O95714	HERC2	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:22508508		9606	UniProt		P
UniProtKB	O96017	CHEK2	acts_upstream_of_or_within	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:24550317		9606	MGI		P
UniProtKB	O96017	CHEK2	acts_upstream_of_or_within	GO:0042770	signal transduction in response to DNA damage	ECO:0000314	IDA	PMID:14744935		9606	MGI		P
UniProtKB	O96017	CHEK2	involved_in	GO:0006302	double-strand break repair	ECO:0000315	IMP	PMID:18317453		9606	UniProt		P
UniProtKB	O96017	CHEK2	involved_in	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:16481012		9606	UniProt		P
UniProtKB	O96017	CHEK2	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000314	IDA	PMID:12402044		9606	UniProt		P
UniProtKB	O96017	CHEK2	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000315	IMP	PMID:12717439		9606	UniProt		P
UniProtKB	O96017	CHEK2	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000315	IMP	PMID:18644861		9606	UniProt		P
UniProtKB	O96017	CHEK2	involved_in	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:11298456		9606	UniProt		P
UniProtKB	O96017	CHEK2	involved_in	GO:0042770	signal transduction in response to DNA damage	ECO:0000315	IMP	PMID:11298456		9606	UniProt		P
UniProtKB	P00519	ABL1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:15657060		9606	UniProt		P
UniProtKB	P00519	ABL1	involved_in	GO:0042770	signal transduction in response to DNA damage	ECO:0000314	IDA	PMID:15657060		9606	UniProt		P
UniProtKB	P00519	ABL1	involved_in	GO:0042770	signal transduction in response to DNA damage	ECO:0000314	IDA	PMID:18280240		9606	UniProt		P
UniProtKB	P00519	ABL1	involved_in	GO:0042770	signal transduction in response to DNA damage	ECO:0000314	IDA	PMID:9037071		9606	UniProt		P
UniProtKB	P01106	MYC	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:17873522		9606	UniProt		P
UniProtKB	P02545	LMNA	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000315	IMP	PMID:31548606		9606	UniProt		P
UniProtKB	P04628	WNT1	involved_in	GO:0042770	signal transduction in response to DNA damage	ECO:0000314	IDA	PMID:16501043		9606	BHF-UCL		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:14744935		9606	MGI		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:14654789		9606	MGI		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:14744935		9606	MGI		P
UniProtKB	P04637	TP53	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000315	IMP	PMID:7663514		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:15710329		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:17938203		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:24356969		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:30089260		9606	ARUK-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000314	IDA	PMID:15149599		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000314	IDA	PMID:15149599		9606	BHF-UCL	causally_upstream_of(GO:0031571)	P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000314	IDA	PMID:16213212		9606	CAFA		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000315	IMP	PMID:16213212		9606	CAFA		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000315	IMP	PMID:16479015		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000315	IMP	PMID:20160708		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000315	IMP	PMID:20160708		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000314	IDA	PMID:29681526		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000315	IMP	PMID:7958916		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0031571	mitotic G1 DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:7958916		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000315	IMP	PMID:16213212		9606	CAFA		P
UniProtKB	P04637	TP53	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:17403783		9606	UniProt		P
UniProtKB	P06493	CDK1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:19202191		9606	UniProt		P
UniProtKB	P06746	POLB	NOT|involved_in	GO:0006297	nucleotide-excision repair, DNA gap filling	ECO:0000315	IMP	PMID:20227374		9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006284	base-excision repair	ECO:0000314	IDA	PMID:16600869		9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006284	base-excision repair	ECO:0000315	IMP	PMID:21362556		9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:21362556		9606	UniProt		P
UniProtKB	P06748	NPM1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:19188445		9606	UniProt		P
UniProtKB	P07948	LYN	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000314	IDA	PMID:10891478		9606	UniProt		P
UniProtKB	P07948	LYN	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:11517336		9606	UniProt		P
UniProtKB	P07992	ERCC1	acts_upstream_of_or_within	GO:0006281	DNA repair	ECO:0000315	IMP	PMID:25538220		9606	MGI		P
UniProtKB	P07992	ERCC1	acts_upstream_of_or_within	GO:0006289	nucleotide-excision repair	ECO:0000314	IDA	PMID:3290851		9606	MGI		P
UniProtKB	P07992	ERCC1	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000315	IMP	PMID:7657672		9606	UniProt		P
UniProtKB	P07992	ERCC1	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000315	IMP	PMID:14690602		9606	BHF-UCL	occurs_in(GO:0000781)	P
UniProtKB	P09430	TNP1	involved_in	GO:0000012	single strand break repair	ECO:0000314	IDA	PMID:12743712		9606	UniProt		P
UniProtKB	P09874	PARP1	acts_upstream_of_or_within	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:24550317		9606	MGI		P
UniProtKB	P09874	PARP1	acts_upstream_of_or_within	GO:0043504	mitochondrial DNA repair	ECO:0000315	IMP	PMID:25378300		9606	MGI		P
UniProtKB	P09874	PARP1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:30104678		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:30675909		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:31796734		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:32028527		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:33186521		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:34874266		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:34874266		9606	UniProt	part_of(GO:0071168)	P
UniProtKB	P09874	PARP1	involved_in	GO:0006302	double-strand break repair	ECO:0000315	IMP	PMID:23230272		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:24906880		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:27568560		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:27568560		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:28190768		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006974	DNA damage response	ECO:0000314	IDA	PMID:22683995		9606	UniProt		P
UniProtKB	P09874	PARP1	involved_in	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:24289924		9606	BHF-UCL	part_of(GO:0034644)	P
UniProtKB	P09874	PARP1	involved_in	GO:0006974	DNA damage response	ECO:0000315	IMP	PMID:27067600		9606	UniProt		P
